longitude_(x),latitude_(y),Date,year,month,day,data_quality,max_temp_(°c),max_temp_flag,min_temp_(°c),min_temp_flag,mean_temp_(°c),mean_temp_flag,heat_deg_days_(°c),heat_deg_days_flag,cool_deg_days_(°c),cool_deg_days_flag,total_rain_(mm),total_rain_flag,total_snow_(cm),total_snow_flag,total_precip_(mm),total_precip_flag,snow_on_grnd_(cm),snow_on_grnd_flag,dir_of_max_gust_(10s_deg),dir_of_max_gust_flag,spd_of_max_gust_(km/h),spd_of_max_gust_flag
-114.01,51.12,2016-05-03,2016,5,3,,27.8,,6.7,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,,,15.0,,41,
-114.01,51.12,2016-05-04,2016,5,4,,26.2,,8.1,,17.2,,0.8,,0.0,,0.0,,0.0,,0.0,,,,22.0,,37,
-114.01,51.12,2016-05-05,2016,5,5,,19.7,,7.2,,13.5,,4.5,,0.0,,0.4,,0.0,,0.4,,,,35.0,,52,
-114.01,51.12,2016-05-06,2016,5,6,,20.4,,2.8,,11.6,,6.4,,0.0,,0.0,,0.0,,0.0,,,,19.0,,33,
-114.01,51.12,2016-05-07,2016,5,7,,28.4,,5.1,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,,,16.0,,44,
-114.01,51.12,2016-05-08,2016,5,8,,20.3,,6.3,,13.3,,4.7,,0.0,,1.6,,0.0,,1.6,,,,3.0,,59,
-114.01,51.12,2016-05-09,2016,5,9,,11.3,,2.6,,7.0,,11.0,,0.0,,0.0,T,0.0,,0.0,T,,,34.0,,65,
-114.01,51.12,2016-05-10,2016,5,10,,13.3,,1.3,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,,,2.0,,56,
-114.01,51.12,2016-05-11,2016,5,11,,15.4,,0.1,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,,,11.0,,44,
-114.01,51.12,2016-05-12,2016,5,12,,8.6,,0.5,,4.6,,13.4,,0.0,,5.9,,0.2,,6.1,,,,15.0,,43,
-114.01,51.12,2016-05-13,2016,5,13,,10.9,,-1.8,,4.6,,13.4,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-05-14,2016,5,14,,15.2,,-1.9,,6.7,,11.3,,0.0,,0.0,,0.0,,0.0,,,,16.0,,41,
-114.01,51.12,2016-05-15,2016,5,15,,17.8,,0.4,,9.1,,8.9,,0.0,,0.0,,0.0,,0.0,,,,18.0,,43,
-114.01,51.12,2016-05-16,2016,5,16,,21.1,,3.5,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,,,15.0,,59,
-114.01,51.12,2016-05-17,2016,5,17,,23.8,,7.1,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,,,35.0,,37,
-114.01,51.12,2016-05-18,2016,5,18,,24.2,,8.4,,16.3,,1.7,,0.0,,0.6,,0.0,,0.6,,,,33.0,,61,
-114.01,51.12,2016-05-19,2016,5,19,,14.6,,4.4,,9.5,,8.5,,0.0,,7.2,,0.0,,7.2,,,,33.0,,54,
-114.01,51.12,2016-05-20,2016,5,20,,10.3,,1.4,,5.9,,12.1,,0.0,,2.5,,0.0,,2.5,,,,34.0,,56,
-114.01,51.12,2016-05-21,2016,5,21,,7.1,,2.1,,4.6,,13.4,,0.0,,10.1,,0.0,,10.1,,,,33.0,,48,
-114.01,51.12,2016-05-22,2016,5,22,,5.5,,0.8,,3.2,,14.8,,0.0,,17.2,,0.0,,17.2,,,,32.0,,57,
-114.01,51.12,2016-05-23,2016,5,23,,9.6,,3.5,,6.6,,11.4,,0.0,,2.0,,0.0,,2.0,,,,35.0,,59,
-114.01,51.12,2016-05-24,2016,5,24,,16.9,,4.4,,10.7,,7.3,,0.0,,0.0,,0.0,,0.0,,,,17.0,,41,
-114.01,51.12,2016-05-25,2016,5,25,,20.7,,5.3,,13.0,,5.0,,0.0,,0.4,,0.0,,0.4,,,,33.0,,54,
-114.01,51.12,2016-05-26,2016,5,26,,20.2,,6.8,,13.5,,4.5,,0.0,,0.8,,0.0,,0.8,,,,13.0,,39,
-114.01,51.12,2016-05-27,2016,5,27,,13.1,,6.3,,9.7,,8.3,,0.0,,8.4,,0.0,,8.4,,,,34.0,,44,
-114.01,51.12,2016-05-28,2016,5,28,,16.4,,1.7,,9.1,,8.9,,0.0,,0.4,,0.0,,0.4,,,,29.0,,44,
-114.01,51.12,2016-05-29,2016,5,29,,18.7,,5.7,,12.2,,5.8,,0.0,,6.2,,0.0,,6.2,,,,32.0,,54,
-114.01,51.12,2016-05-30,2016,5,30,,15.4,,5.6,,10.5,,7.5,,0.0,,4.2,,0.0,,4.2,,,,33.0,,67,
-114.01,51.12,2016-05-31,2016,5,31,,17.6,E,3.9,E,10.8,E,7.2,E,0.0,E,,M,,M,0.2,E,,,,M,,M
-114.01,51.12,2016-06-01,2016,6,1,,21.9,,6.0,,14.0,,4.0,,0.0,,0.2,,0.0,,0.2,,,,28.0,,57,
-114.01,51.12,2016-06-02,2016,6,2,,22.8,,9.0,,15.9,,2.1,,0.0,,0.0,,0.0,,0.0,,,,26.0,,59,
-114.01,51.12,2016-06-03,2016,6,3,,25.3,,7.1,,16.2,,1.8,,0.0,,0.0,,0.0,,0.0,,,,28.0,,50,
-114.01,51.12,2016-06-04,2016,6,4,,26.7,,10.6,,18.7,,0.0,,0.7,,0.0,,0.0,,0.0,,,,15.0,,32,
-114.01,51.12,2016-06-05,2016,6,5,,25.4,,12.0,,18.7,,0.0,,0.7,,0.0,,0.0,,0.0,,,,13.0,,41,
-114.01,51.12,2016-06-06,2016,6,6,,30.9,,12.7,,21.8,,0.0,,3.8,,0.0,,0.0,,0.0,,,,15.0,,37,
-114.01,51.12,2016-06-07,2016,6,7,,29.7,,16.2,,23.0,,0.0,,5.0,,0.0,,0.0,,0.0,,,,9.0,,44,
-114.01,51.12,2016-06-08,2016,6,8,,27.7,,15.4,,21.6,,0.0,,3.6,,0.2,,0.0,,0.2,,,,19.0,,56,
-114.01,51.12,2016-06-09,2016,6,9,,24.1,,13.1,,18.6,,0.0,,0.6,,0.0,,0.0,,0.0,,,,26.0,,57,
-114.01,51.12,2016-06-10,2016,6,10,,16.0,,9.9,,13.0,,5.0,,0.0,,4.4,,0.0,,4.4,,,,36.0,,39,
-114.01,51.12,2016-06-11,2016,6,11,,18.8,,10.5,,14.7,,3.3,,0.0,,2.4,,0.0,,2.4,,,,27.0,,61,
-114.01,51.12,2016-06-12,2016,6,12,,20.7,,5.8,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,,,29.0,,61,
-114.01,51.12,2016-06-13,2016,6,13,,21.9,,9.1,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,,,29.0,,56,
-114.01,51.12,2016-06-14,2016,6,14,,18.5,,9.0,,13.8,,4.2,,0.0,,0.2,,0.0,,0.2,,,,29.0,,61,
-114.01,51.12,2016-06-15,2016,6,15,,17.4,,3.5,,10.5,,7.5,,0.0,,0.0,,0.0,,0.0,,,,29.0,,48,
-114.01,51.12,2016-06-16,2016,6,16,,17.7,,6.7,,12.2,,5.8,,0.0,,0.0,,0.0,,0.0,,,,27.0,,61,
-114.01,51.12,2016-06-17,2016,6,17,,19.8,,7.0,,13.4,,4.6,,0.0,,0.0,,0.0,,0.0,,,,27.0,,43,
-114.01,51.12,2016-06-18,2016,6,18,,20.8,,4.5,,12.7,,5.3,,0.0,,0.0,T,0.0,,0.0,T,,,36.0,,35,
-114.01,51.12,2016-06-19,2016,6,19,,21.8,,9.1,,15.5,,2.5,,0.0,,5.2,,0.0,,5.2,,,,31.0,,54,
-114.01,51.12,2016-06-20,2016,6,20,,23.8,,9.1,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,,,10.0,,32,
-114.01,51.12,2016-06-21,2016,6,21,,22.2,,9.2,,15.7,,2.3,,0.0,,0.8,,0.0,,0.8,,,,33.0,,57,
-114.01,51.12,2016-06-22,2016,6,22,,25.2,,8.7,,17.0,,1.0,,0.0,,0.2,,0.0,,0.2,,,,29.0,,44,
-114.01,51.12,2016-06-23,2016,6,23,,24.0,,10.1,,17.1,,0.9,,0.0,,0.0,T,0.0,,0.0,T,,,13.0,,41,
-114.01,51.12,2016-06-24,2016,6,24,,20.4,,8.5,,14.5,,3.5,,0.0,,22.2,,0.0,,22.2,,,,33.0,,44,
-114.01,51.12,2016-06-25,2016,6,25,,20.7,,10.2,,15.5,,2.5,,0.0,,7.4,,0.0,,7.4,,,,33.0,,59,
-114.01,51.12,2016-06-26,2016,6,26,,21.3,E,,M,,M,,M,,M,2.8,,0.0,,2.8,,,,31.0,,35,
-114.01,51.12,2016-06-27,2016,6,27,,25.4,,10.1,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,,,15.0,,37,
-114.01,51.12,2016-06-28,2016,6,28,,24.2,,12.4,,18.3,,0.0,,0.3,,2.6,,0.0,,2.6,,,,15.0,,37,
-114.01,51.12,2016-06-29,2016,6,29,,25.5,,11.3,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,12.0,,33,
-114.01,51.12,2016-06-30,2016,6,30,,23.4,,13.6,,18.5,,0.0,,0.5,,13.0,,0.0,,13.0,,,,22.0,,56,
-114.01,51.12,2016-07-01,2016,7,1,,23.9,,11.4,,17.7,,0.3,,0.0,,0.0,T,0.0,,0.0,T,,,14.0,,37,
-114.01,51.12,2016-07-02,2016,7,2,,23.8,,13.1,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,,,10.0,,41,
-114.01,51.12,2016-07-03,2016,7,3,,24.3,,11.8,,18.1,,0.0,,0.1,,0.0,T,0.0,,0.0,T,,,29.0,,52,
-114.01,51.12,2016-07-04,2016,7,4,,20.7,,10.1,,15.4,,2.6,,0.0,,6.8,,0.0,,6.8,,,,32.0,,57,
-114.01,51.12,2016-07-05,2016,7,5,,17.2,,6.8,,12.0,,6.0,,0.0,,6.4,,0.0,,6.4,,,,28.0,,33,
-114.01,51.12,2016-07-06,2016,7,6,,20.1,,10.4,,15.3,,2.7,,0.0,,0.5,,0.0,,0.5,,,,31.0,,46,
-114.01,51.12,2016-07-07,2016,7,7,,23.0,,11.2,,17.1,,0.9,,0.0,,0.0,,0.0,,0.0,,,,16.0,,41,
-114.01,51.12,2016-07-08,2016,7,8,,24.9,,13.6,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,,,13.0,,37,
-114.01,51.12,2016-07-09,2016,7,9,,21.7,,11.1,,16.4,,1.6,,0.0,,7.2,,0.0,,7.2,,,,23.0,,37,
-114.01,51.12,2016-07-10,2016,7,10,,20.6,,10.5,,15.6,,2.4,,0.0,,0.0,T,0.0,,0.0,T,,,35.0,,48,
-114.01,51.12,2016-07-11,2016,7,11,,20.1,,11.3,,15.7,,2.3,,0.0,,18.9,,0.0,,18.9,,,,34.0,,54,
-114.01,51.12,2016-07-12,2016,7,12,,21.5,,12.6,,17.1,,0.9,,0.0,,2.6,,0.0,,2.6,,,,32.0,,37,
-114.01,51.12,2016-07-13,2016,7,13,,19.2,,12.8,,16.0,,2.0,,0.0,,6.2,,0.0,,6.2,,,,3.0,,32,
-114.01,51.12,2016-07-14,2016,7,14,,19.7,,11.6,,15.7,,2.3,,0.0,,17.2,,0.0,,17.2,,,,8.0,,30,
-114.01,51.12,2016-07-15,2016,7,15,,13.9,,9.1,,11.5,,6.5,,0.0,,37.9,,0.0,,37.9,,,,24.0,,54,
-114.01,51.12,2016-07-16,2016,7,16,,17.5,,10.3,,13.9,,4.1,,0.0,,3.6,,0.0,,3.6,,,,32.0,,32,
-114.01,51.12,2016-07-17,2016,7,17,,19.6,,10.9,,15.3,,2.7,,0.0,,11.6,,0.0,,11.6,,,,34.0,,35,
-114.01,51.12,2016-07-18,2016,7,18,,23.3,,8.6,,16.0,,2.0,,0.0,,5.2,,0.0,,5.2,,,,16.0,,50,
-114.01,51.12,2016-07-19,2016,7,19,,25.8,,12.0,,18.9,,0.0,,0.9,,0.0,,0.0,,0.0,,,,31.0,,50,
-114.01,51.12,2016-07-20,2016,7,20,,25.8,,12.2,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,,,28.0,,52,
-114.01,51.12,2016-07-21,2016,7,21,,27.4,,9.4,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,30.0,,48,
-114.01,51.12,2016-07-22,2016,7,22,,22.6,,9.9,,16.3,,1.7,,0.0,,4.0,,0.0,,4.0,,,,20.0,,46,
-114.01,51.12,2016-07-23,2016,7,23,,24.2,,11.5,,17.9,,0.1,,0.0,,0.8,,0.0,,0.8,,,,35.0,,59,
-114.01,51.12,2016-07-24,2016,7,24,,25.5,,10.7,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,,,,13.0,,39,
-114.01,51.12,2016-07-25,2016,7,25,,24.7,,13.9,,19.3,,0.0,,1.3,,8.4,,0.0,,8.4,,,,32.0,,39,
-114.01,51.12,2016-07-26,2016,7,26,,25.1,,13.7,,19.4,,0.0,,1.4,,0.2,,0.0,,0.2,,,,,,<31,
-114.01,51.12,2016-07-27,2016,7,27,,25.9,,13.8,,19.9,,0.0,,1.9,,0.0,,0.0,,0.0,,,,36.0,,43,
-114.01,51.12,2016-07-28,2016,7,28,,26.1,,12.1,,19.1,,0.0,,1.1,,15.2,,0.0,,15.2,,,,34.0,,83,
-114.01,51.12,2016-07-29,2016,7,29,,26.1,E,12.0,E,19.1,E,0.0,E,1.1,E,,M,,M,15.2,E,,,,M,,M
-114.01,51.12,2016-07-30,2016,7,30,,23.5,,12.6,,18.1,,0.0,,0.1,,27.0,,0.0,,27.0,,,,,,<31,
-114.01,51.12,2016-07-31,2016,7,31,,18.5,,8.1,,13.3,,4.7,,0.0,,11.2,,0.0,,11.2,,,,2.0,,54,
-114.01,51.12,2016-08-01,2016,8,1,,22.1,,7.5,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,,,13.0,,35,
-114.01,51.12,2016-08-02,2016,8,2,,23.9,,8.6,,16.3,,1.7,,0.0,,7.8,,0.0,,7.8,,,,35.0,,54,
-114.01,51.12,2016-08-03,2016,8,3,,17.9,,10.7,,14.3,,3.7,,0.0,,17.7,,0.0,,17.7,,,,1.0,,48,
-114.01,51.12,2016-08-04,2016,8,4,,22.4,,11.1,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,,,8.0,,32,
-114.01,51.12,2016-08-05,2016,8,5,,24.0,,13.6,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,,,13.0,,46,
-114.01,51.12,2016-08-06,2016,8,6,,18.2,,11.9,,15.1,,2.9,,0.0,,29.2,,0.0,,29.2,,,,22.0,,30,
-114.01,51.12,2016-08-07,2016,8,7,,22.0,,13.8,,17.9,,0.1,,0.0,,4.4,,0.0,,4.4,,,,14.0,,33,
-114.01,51.12,2016-08-08,2016,8,8,,20.8,,12.6,,16.7,,1.3,,0.0,,0.8,,0.0,,0.8,,,,31.0,,39,
-114.01,51.12,2016-08-09,2016,8,9,,22.7,,11.6,,17.2,,0.8,,0.0,,0.0,,0.0,,0.0,,,,14.0,,35,
-114.01,51.12,2016-08-10,2016,8,10,,18.7,,12.2,,15.5,,2.5,,0.0,,4.1,,0.0,,4.1,,,,32.0,,52,
-114.01,51.12,2016-08-11,2016,8,11,,22.0,,12.4,,17.2,,0.8,,0.0,,5.7,,0.0,,5.7,,,,31.0,,50,
-114.01,51.12,2016-08-12,2016,8,12,,22.0,,12.3,,17.2,,0.8,,0.0,,0.6,,0.0,,0.6,,,,25.0,,41,
-114.01,51.12,2016-08-13,2016,8,13,,24.5,,10.9,,17.7,,0.3,,0.0,,0.0,,0.0,,0.0,,,,36.0,,50,
-114.01,51.12,2016-08-14,2016,8,14,,24.3,,10.2,,17.3,,0.7,,0.0,,4.9,,0.0,,4.9,,,,34.0,,76,
-114.01,51.12,2016-08-15,2016,8,15,,24.5,,10.5,,17.5,,0.5,,0.0,,0.0,T,0.0,,0.0,T,,,33.0,,48,
-114.01,51.12,2016-08-16,2016,8,16,,27.4,,12.2,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,,,2.0,,52,
-114.01,51.12,2016-08-17,2016,8,17,,20.5,,14.0,,17.3,,0.7,,0.0,,,M,,M,,M,,,,,<31,
-114.01,51.12,2016-08-18,2016,8,18,,17.9,,11.1,,14.5,,3.5,,0.0,,0.4,,0.0,,0.4,,,,1.0,,56,
-114.01,51.12,2016-08-19,2016,8,19,,21.3,,7.0,,14.2,,3.8,,0.0,,0.0,,0.0,,0.0,,,,14.0,,37,
-114.01,51.12,2016-08-20,2016,8,20,,25.2,,9.0,,17.1,,0.9,,0.0,,0.0,,0.0,,0.0,,,,13.0,,32,
-114.01,51.12,2016-08-21,2016,8,21,,27.3,,12.4,,19.9,,0.0,,1.9,,0.0,,0.0,,0.0,,,,9.0,,37,
-114.01,51.12,2016-08-22,2016,8,22,,18.3,,9.1,,13.7,,4.3,,0.0,,4.2,,0.0,,4.2,,,,33.0,,83,
-114.01,51.12,2016-08-23,2016,8,23,,16.4,,9.6,,13.0,,5.0,,0.0,,0.0,T,0.0,,0.0,T,,,32.0,,87,
-114.01,51.12,2016-08-24,2016,8,24,,19.5,,7.6,,13.6,,4.4,,0.0,,0.0,,0.0,,0.0,,,,1.0,,35,
-114.01,51.12,2016-08-25,2016,8,25,,18.7,,9.5,,14.1,,3.9,,0.0,,2.0,,0.0,,2.0,,,,34.0,,65,
-114.01,51.12,2016-08-26,2016,8,26,,20.5,,6.9,,13.7,,4.3,,0.0,,0.0,T,0.0,,0.0,T,,,16.0,,35,
-114.01,51.12,2016-08-27,2016,8,27,,24.1,,11.1,,17.6,,0.4,,0.0,,1.6,,0.0,,1.6,,,,33.0,,63,
-114.01,51.12,2016-08-28,2016,8,28,,14.1,,7.1,,10.6,,7.4,,0.0,,0.0,T,0.0,,0.0,T,,,33.0,,46,
-114.01,51.12,2016-08-29,2016,8,29,,23.6,E,7.8,E,15.7,E,2.3,E,0.0,E,,M,,M,0.0,E,,,,M,,M
-114.01,51.12,2016-08-30,2016,8,30,,26.3,,9.5,,17.9,,0.1,,0.0,,0.0,,0.0,,0.0,,,,13.0,,44,
-114.01,51.12,2016-08-31,2016,8,31,,27.0,,11.6,,19.3,,0.0,,1.3,,0.0,T,0.0,,0.0,T,,,18.0,,82,
-114.01,51.12,2016-09-01,2016,9,1,,25.7,,12.0,,18.9,,0.0,,0.9,,0.0,,0.0,,0.0,,,,6.0,,44,
-114.01,51.12,2016-09-02,2016,9,2,,14.8,,6.4,,10.6,,7.4,,0.0,,3.0,,0.0,,3.0,,,,33.0,,46,
-114.01,51.12,2016-09-03,2016,9,3,,18.3,,3.9,,11.1,,6.9,,0.0,,0.0,T,0.0,,0.0,T,,,31.0,,46,
-114.01,51.12,2016-09-04,2016,9,4,,11.5,,5.1,,8.3,,9.7,,0.0,,0.2,,0.0,,0.2,,,,11.0,,41,
-114.01,51.12,2016-09-05,2016,9,5,,17.6,,3.2,,10.4,,7.6,,0.0,,4.0,,0.0,,4.0,,,,21.0,,52,
-114.01,51.12,2016-09-06,2016,9,6,,15.7,,2.6,,9.2,,8.8,,0.0,,0.2,,0.0,,0.2,,,,33.0,,43,
-114.01,51.12,2016-09-07,2016,9,7,,19.6,,2.4,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,,,28.0,,35,
-114.01,51.12,2016-09-08,2016,9,8,,15.1,,7.9,,11.5,,6.5,,0.0,,3.3,,0.0,,3.3,,,,31.0,,56,
-114.01,51.12,2016-09-09,2016,9,9,,18.6,,4.3,,11.5,,6.5,,0.0,,0.0,,0.0,,0.0,,,,33.0,,35,
-114.01,51.12,2016-09-10,2016,9,10,,22.2,,8.6,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,,,27.0,,54,
-114.01,51.12,2016-09-11,2016,9,11,,9.9,,3.9,,6.9,,11.1,,0.0,,10.2,,0.0,,10.2,,,,1.0,,59,
-114.01,51.12,2016-09-12,2016,9,12,,12.2,,1.8,,7.0,,11.0,,0.0,,0.2,,0.0,,0.2,,,,34.0,,35,
-114.01,51.12,2016-09-13,2016,9,13,,19.1,,0.5,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,,,17.0,,32,
-114.01,51.12,2016-09-14,2016,9,14,,22.9,,5.2,,14.1,,3.9,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-09-15,2016,9,15,,22.7,,6.9,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-09-16,2016,9,16,,23.9,,6.1,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-09-17,2016,9,17,,20.5,,10.5,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,,,28.0,,43,
-114.01,51.12,2016-09-18,2016,9,18,,18.2,,5.4,,11.8,,6.2,,0.0,,0.0,,0.0,,0.0,,,,28.0,,46,
-114.01,51.12,2016-09-19,2016,9,19,,16.5,,1.7,,9.1,,8.9,,0.0,,0.0,,0.0,,0.0,,,,29.0,,33,
-114.01,51.12,2016-09-20,2016,9,20,,6.9,,4.2,,5.6,,12.4,,0.0,,0.9,,0.0,,0.9,,,,35.0,,33,
-114.01,51.12,2016-09-21,2016,9,21,,12.7,,2.8,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-09-22,2016,9,22,,9.9,,3.8,,6.9,,11.1,,0.0,,2.9,,0.0,,2.9,,,,11.0,,32,
-114.01,51.12,2016-09-23,2016,9,23,,16.9,,6.5,,11.7,,6.3,,0.0,,0.2,,0.0,,0.2,,,,14.0,,32,
-114.01,51.12,2016-09-24,2016,9,24,,15.5,,5.1,,10.3,,7.7,,0.0,,0.2,,0.0,,0.2,,,,35.0,,48,
-114.01,51.12,2016-09-25,2016,9,25,,19.6,,1.6,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,,,29.0,,52,
-114.01,51.12,2016-09-26,2016,9,26,,23.6,,7.1,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-09-27,2016,9,27,,19.7,,8.8,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,,,36.0,,67,
-114.01,51.12,2016-09-28,2016,9,28,,12.8,,7.0,,9.9,,8.1,,0.0,,0.0,,0.0,,0.0,,,,15.0,,44,
-114.01,51.12,2016-09-29,2016,9,29,,15.9,,2.6,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-09-30,2016,9,30,,16.9,,4.4,,10.7,,7.3,,0.0,,0.0,T,0.0,,0.0,T,,,35.0,,39,
-114.01,51.12,2016-10-01,2016,10,1,,11.4,,5.8,,8.6,,9.4,,0.0,,5.4,,0.0,,5.4,,,,35.0,,32,
-114.01,51.12,2016-10-02,2016,10,2,,14.2,,0.9,,7.6,,10.4,,0.0,,0.0,,0.0,,0.0,,,,18.0,,33,
-114.01,51.12,2016-10-03,2016,10,3,,13.8,,-0.3,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-10-04,2016,10,4,,11.4,,-0.6,,5.4,,12.6,,0.0,,0.0,,0.0,,0.0,,,,5.0,,43,
-114.01,51.12,2016-10-05,2016,10,5,,4.2,,-0.7,,1.8,,16.2,,0.0,,0.0,,0.0,,0.0,,,,2.0,,33,
-114.01,51.12,2016-10-06,2016,10,6,,5.7,,-3.2,,1.3,,16.7,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-10-07,2016,10,7,,0.2,,-2.4,,-1.1,,19.1,,0.0,,0.2,,4.0,,3.8,,3.0,,15.0,,44,
-114.01,51.12,2016-10-08,2016,10,8,,2.2,,-2.3,,-0.1,,18.1,,0.0,,0.4,,0.0,,0.4,,3.0,,15.0,,32,
-114.01,51.12,2016-10-09,2016,10,9,,2.1,,-1.1,,0.5,,17.5,,0.0,,2.8,,0.0,,2.8,,0.0,T,34.0,,54,
-114.01,51.12,2016-10-10,2016,10,10,,-0.2,,-3.3,,-1.8,,19.8,,0.0,,0.0,,4.4,,3.2,,,,,,<31,
-114.01,51.12,2016-10-11,2016,10,11,,3.1,,-4.2,,-0.6,,18.6,,0.0,,0.0,,0.2,,0.2,,1.0,,,,<31,
-114.01,51.12,2016-10-12,2016,10,12,,10.3,,-5.2,,2.6,,15.4,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-10-13,2016,10,13,,11.4,,-4.8,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-10-14,2016,10,14,,6.5,,-2.2,,2.2,,15.8,,0.0,,3.0,,0.0,,3.0,,,,32.0,,33,
-114.01,51.12,2016-10-15,2016,10,15,,5.8,,-3.0,,1.4,,16.6,,0.0,,1.0,,0.0,,1.0,,,,,,<31,
-114.01,51.12,2016-10-16,2016,10,16,,14.6,,-0.8,,6.9,,11.1,,0.0,,,M,0.0,,,M,,,30.0,,54,
-114.01,51.12,2016-10-17,2016,10,17,,5.9,,-4.4,,0.8,,17.2,,0.0,,0.0,,1.0,,1.0,,,,,,<31,
-114.01,51.12,2016-10-18,2016,10,18,,2.6,,-0.4,,1.1,,16.9,,0.0,,0.2,,0.0,,0.2,,0.0,T,,,<31,
-114.01,51.12,2016-10-19,2016,10,19,,13.4,,-1.2,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,,,29.0,,39,
-114.01,51.12,2016-10-20,2016,10,20,,13.7,,-2.8,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,,,30.0,,46,
-114.01,51.12,2016-10-21,2016,10,21,,12.1,,-1.3,,5.4,,12.6,,0.0,,0.0,,0.0,,0.0,,,,27.0,,30,
-114.01,51.12,2016-10-22,2016,10,22,,12.5,,-1.4,,5.6,,12.4,,0.0,,0.0,,0.0,,0.0,,,,25.0,,37,
-114.01,51.12,2016-10-23,2016,10,23,,10.6,,-5.1,,2.8,,15.2,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-10-24,2016,10,24,,4.4,,-0.6,,1.9,,16.1,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-10-25,2016,10,25,,14.0,,-3.0,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,,,25.0,,35,
-114.01,51.12,2016-10-26,2016,10,26,,10.0,,-4.8,,2.6,,15.4,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-10-27,2016,10,27,,15.2,,-1.1,,7.1,,10.9,,0.0,,0.2,,0.0,,0.2,,,,29.0,,50,
-114.01,51.12,2016-10-28,2016,10,28,,3.8,,0.2,,2.0,,16.0,,0.0,,2.8,,3.4,,6.2,,0.0,T,,,<31,
-114.01,51.12,2016-10-29,2016,10,29,,4.1,,0.6,,2.4,,15.6,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-10-30,2016,10,30,,12.4,,-1.3,,5.6,,12.4,,0.0,,0.0,,0.0,,0.0,,,,28.0,,43,
-114.01,51.12,2016-10-31,2016,10,31,,5.2,,-1.5,,1.9,,16.1,,0.0,,0.2,,0.0,,0.2,,,,,,<31,
-114.01,51.12,2016-11-01,2016,11,1,,8.1,,-1.5,,3.3,,14.7,,0.0,,0.0,T,0.0,,0.0,T,,,34.0,,33,
-114.01,51.12,2016-11-02,2016,11,2,,11.8,,-1.2,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2016-11-03,2016,11,3,,18.4,,0.3,,9.4,,8.6,,0.0,,0.0,,0.0,,0.0,,,,30.0,,41,
